sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390960.0,4258.0,6774.0,6900.0,3419.0,1416.0,1332.5,1329.0,1154.0,1040.0,1051.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390960.0,4222.0,6874.0,6988.0,3422.5,1427.0,1336.0,1329.5,1150.5,1040.0,1054.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390960.0,4182.0,6794.0,6974.0,3382.0,1422.5,1325.5,1342.5,1162.5,1042.0,1056.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730040.0,7390960.0,4140.0,6734.0,6912.0,3375.5,1418.0,1331.0,1328.5,1149.5,1046.5,1045.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730060.0,7390960.0,4112.0,6678.0,6914.0,3342.0,1406.5,1333.5,1317.0,1151.0,1038.0,1043.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390940.0,3947.0,6422.0,6506.0,3226.5,1374.0,1319.5,1327.0,1076.5,1122.0,1103.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390940.0,4023.0,6450.0,6550.0,3191.5,1392.5,1322.0,1321.5,1175.0,1075.0,1081.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390940.0,4042.0,6506.0,6554.0,3250.0,1394.0,1319.5,1327.5,1141.0,1049.0,1058.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390940.0,4076.0,6572.0,6686.0,3288.0,1398.0,1308.0,1339.0,1150.0,1052.5,1052.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390940.0,4162.0,6708.0,6858.0,3309.0,1396.0,1321.0,1313.0,1139.0,1045.5,1050.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390940.0,4138.0,6770.0,6920.0,3316.0,1392.5,1312.0,1318.0,1147.0,1043.0,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390940.0,4107.0,6766.0,6938.0,3320.0,1389.5,1310.0,1313.5,1156.5,1045.0,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390940.0,4073.0,6720.0,6910.0,3288.0,1387.5,1312.0,1317.0,1153.0,1045.5,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390940.0,4006.0,6734.0,6944.0,3237.0,1394.5,1309.0,1317.5,1165.5,1045.0,1050.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730040.0,7390940.0,3989.0,6724.0,6948.0,3207.0,1383.0,1308.0,1306.5,1154.0,1050.0,1051.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730060.0,7390940.0,4037.0,6716.0,6942.0,3232.0,1384.0,1309.5,1321.0,1163.0,1041.0,1043.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390920.0,3911.0,6428.0,6602.0,3116.0,1350.0,1293.0,1282.5,1091.5,1079.5,1099.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390920.0,3952.0,6584.0,6736.0,3150.5,1357.5,1283.0,1277.0,1166.5,1057.0,1076.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390920.0,3939.0,6672.0,6842.0,3140.0,1350.5,1281.0,1283.0,1149.0,1050.0,1057.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390920.0,3966.0,6764.0,6954.0,3157.0,1360.0,1291.0,1287.5,1148.5,1052.0,1056.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390920.0,4020.0,6790.0,6990.0,3210.5,1372.0,1302.5,1295.0,1142.5,1051.0,1044.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390920.0,3992.0,6802.0,7070.0,3214.5,1374.0,1286.5,1297.0,1148.5,1051.0,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390920.0,3993.0,6788.0,7114.0,3219.5,1361.5,1280.0,1286.0,1151.5,1044.5,1052.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390920.0,3996.0,6800.0,7030.0,3234.0,1359.0,1294.5,1287.0,1156.0,1048.0,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390920.0,3985.0,6780.0,7078.0,3221.5,1367.5,1299.5,1296.5,1167.5,1042.0,1050.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730040.0,7390920.0,3979.0,6756.0,7024.0,3210.5,1369.5,1293.0,1300.5,1158.5,1048.5,1049.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390900.0,3940.0,6646.0,6780.0,3114.0,1371.5,1306.5,1292.0,1142.5,1079.0,1091.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390900.0,3933.0,6746.0,6936.0,3111.0,1347.5,1268.5,1285.0,1144.5,1053.0,1058.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390900.0,3957.0,6804.0,7016.0,3126.0,1342.5,1273.5,1294.0,1136.0,1051.0,1049.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390900.0,3941.0,6806.0,7050.0,3139.0,1345.5,1274.5,1288.5,1153.5,1054.0,1050.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390900.0,3950.0,6844.0,7138.0,3166.5,1352.0,1279.0,1289.5,1154.5,1049.5,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390900.0,3951.0,6848.0,7140.0,3186.0,1347.0,1282.0,1290.5,1149.5,1043.0,1051.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390900.0,3948.0,6850.0,7120.0,3185.0,1343.5,1284.5,1276.0,1149.5,1044.5,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390900.0,3962.0,6806.0,7084.0,3189.0,1346.0,1287.5,1287.5,1162.0,1044.0,1044.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390900.0,3956.0,6772.0,7048.0,3187.5,1349.0,1287.0,1281.5,1170.5,1043.5,1042.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730040.0,7390900.0,3972.0,6800.0,7044.0,3184.0,1366.5,1293.5,1311.0,1168.0,1044.0,1047.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729840.0,7390880.0,3877.0,6506.0,6674.0,3038.0,1322.0,1282.0,1289.5,1161.5,1095.5,1091.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390880.0,3985.0,6684.0,6832.0,3144.0,1360.5,1307.0,1295.5,1150.5,1065.5,1078.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390880.0,3993.0,6742.0,6952.0,3140.0,1344.0,1278.0,1287.5,1144.0,1043.0,1048.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390880.0,4026.0,6784.0,6986.0,3165.0,1350.5,1275.0,1293.0,1137.0,1043.0,1044.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390880.0,3962.0,6784.0,6996.0,3157.0,1357.0,1281.5,1288.5,1155.5,1041.5,1047.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390880.0,3930.0,6752.0,7042.0,3172.5,1356.5,1291.0,1301.0,1160.0,1046.5,1047.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390880.0,3942.0,6780.0,7048.0,3171.5,1349.5,1287.5,1296.5,1166.0,1044.0,1046.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390880.0,3904.0,6766.0,7062.0,3165.0,1342.0,1288.0,1285.5,1154.5,1043.5,1043.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390880.0,3908.0,6744.0,7030.0,3137.5,1342.0,1288.5,1282.5,1163.5,1040.5,1046.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390880.0,3897.0,6744.0,7034.0,3155.0,1343.5,1288.0,1292.0,1164.5,1040.5,1044.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730040.0,7390880.0,3908.0,6766.0,7042.0,3159.0,1357.0,1293.5,1300.5,1175.0,1042.0,1042.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729840.0,7390860.0,3930.0,6576.0,6728.0,3094.5,1357.0,1289.0,1290.0,1177.0,1085.0,1086.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390860.0,3978.0,6716.0,6854.0,3158.5,1347.0,1285.0,1288.0,1134.0,1051.5,1073.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390860.0,4020.0,6696.0,6900.0,3176.0,1351.5,1287.0,1285.0,1151.5,1040.0,1049.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390860.0,4014.0,6694.0,6904.0,3199.0,1362.0,1291.5,1305.0,1150.0,1036.5,1041.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390860.0,4016.0,6718.0,6880.0,3172.0,1363.0,1303.0,1305.5,1156.5,1040.0,1042.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390860.0,4002.0,6644.0,6890.0,3163.5,1371.0,1303.0,1308.0,1161.0,1047.0,1045.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390860.0,3984.0,6648.0,6884.0,3153.0,1370.5,1295.5,1317.0,1163.5,1044.0,1044.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390860.0,3951.0,6642.0,6896.0,3145.5,1361.5,1293.0,1296.0,1165.0,1037.5,1043.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390860.0,3942.0,6686.0,6948.0,3142.5,1353.0,1292.5,1292.0,1167.0,1043.5,1047.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390860.0,3926.0,6736.0,7026.0,3139.0,1347.0,1296.5,1296.5,1162.5,1041.5,1049.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729820.0,7390840.0,3926.0,6466.0,6596.0,3117.5,1361.0,1322.5,1286.0,1126.5,1084.5,1088.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729840.0,7390840.0,3973.0,6606.0,6778.0,3125.0,1348.0,1288.5,1295.0,1155.5,1068.0,1058.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390840.0,4004.0,6650.0,6798.0,3163.5,1346.0,1278.5,1288.5,1141.0,1046.5,1045.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390840.0,4039.0,6676.0,6810.0,3194.5,1355.0,1285.5,1289.5,1146.0,1042.5,1050.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390840.0,4066.0,6656.0,6776.0,3240.0,1369.0,1293.0,1307.5,1157.0,1043.0,1040.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390840.0,4085.0,6720.0,6822.0,3253.0,1387.0,1308.0,1304.5,1163.5,1042.0,1043.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390840.0,4069.0,6678.0,6830.0,3277.0,1388.0,1314.5,1322.5,1161.0,1045.5,1047.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390840.0,4042.0,6630.0,6830.0,3235.0,1374.5,1308.0,1316.5,1152.5,1041.5,1043.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390840.0,4004.0,6636.0,6874.0,3194.5,1365.0,1299.0,1304.0,1165.0,1040.0,1041.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390840.0,3976.0,6670.0,6896.0,3166.5,1365.0,1303.0,1316.5,1175.0,1041.5,1046.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390840.0,4030.0,6752.0,6976.0,3179.0,1372.0,1305.0,1313.0,1161.5,1044.0,1042.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729820.0,7390820.0,3919.0,6518.0,6630.0,3115.0,1369.0,1314.5,1280.0,1150.5,1080.0,1072.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729840.0,7390820.0,3970.0,6582.0,6722.0,3134.0,1339.5,1281.5,1282.0,1143.5,1060.0,1045.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390820.0,3996.0,6604.0,6738.0,3182.5,1360.0,1293.5,1283.0,1135.5,1043.5,1039.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390820.0,4045.0,6598.0,6762.0,3206.0,1360.5,1291.0,1303.5,1142.5,1037.0,1045.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390820.0,4048.0,6624.0,6794.0,3250.0,1367.5,1299.0,1302.0,1148.0,1035.5,1040.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390820.0,4053.0,6642.0,6826.0,3256.0,1392.5,1303.5,1319.0,1154.5,1043.0,1047.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390820.0,4115.0,6694.0,6892.0,3271.0,1396.0,1319.0,1338.0,1164.0,1043.0,1041.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390820.0,4050.0,6674.0,6898.0,3247.5,1384.5,1316.5,1318.0,1158.0,1042.0,1039.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390820.0,4051.0,6686.0,6910.0,3232.0,1376.0,1314.5,1318.5,1158.0,1038.0,1042.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390820.0,4023.0,6700.0,6938.0,3224.5,1378.5,1313.5,1317.0,1167.5,1038.5,1047.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730020.0,7390820.0,4017.0,6756.0,7074.0,3223.0,1384.0,1310.0,1319.5,1162.0,1040.0,1037.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729820.0,7390800.0,3941.0,6580.0,6720.0,3134.0,1352.5,1286.5,1275.0,1130.5,1064.5,1052.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729840.0,7390800.0,3999.0,6590.0,6722.0,3153.0,1347.5,1280.5,1287.0,1135.0,1055.5,1042.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390800.0,4001.0,6530.0,6676.0,3196.0,1366.5,1294.5,1295.5,1134.5,1042.5,1040.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729880.0,7390800.0,4018.0,6566.0,6712.0,3212.0,1358.0,1290.0,1295.5,1137.5,1044.5,1039.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729900.0,7390800.0,4065.0,6612.0,6766.0,3240.5,1369.5,1302.0,1304.0,1138.5,1039.0,1038.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729920.0,7390800.0,4081.0,6622.0,6826.0,3270.0,1392.5,1307.0,1322.0,1147.5,1042.5,1042.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729940.0,7390800.0,4108.0,6716.0,6884.0,3277.5,1396.5,1314.5,1325.5,1153.0,1037.5,1038.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729960.0,7390800.0,4083.0,6714.0,6946.0,3278.0,1388.5,1310.0,1317.0,1150.5,1044.0,1039.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729980.0,7390800.0,4056.0,6716.0,6958.0,3258.0,1385.5,1312.0,1323.5,1157.0,1042.0,1041.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,730000.0,7390800.0,4077.0,6770.0,6982.0,3270.5,1387.5,1313.5,1330.5,1160.5,1038.5,1042.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729800.0,7390780.0,3944.0,6516.0,6630.0,3121.5,1351.0,1293.5,1282.5,1157.0,1081.5,1061.5
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729820.0,7390780.0,3960.0,6570.0,6674.0,3153.5,1348.0,1275.5,1280.0,1122.0,1056.5,1039.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729840.0,7390780.0,3976.0,6538.0,6674.0,3174.5,1340.5,1287.0,1294.0,1135.0,1040.0,1043.0
agua_humedad_006,3,agua_humedad,humedad_agua,seca,alta,train,sentinel2_l2a_2025,zona oscura homogénea asociada a humedad superficial,6,729860.0,7390780.0,4027.0,6544.0,6670.0,3212.0,1351.5,1282.5,1297.5,1133.5,1039.0,1038.5
